Run,Open (µs),Write (µs),Read (µs),Close (µs)
27805,531.800,154.500,13.900,95.700
27806,585.300,217.700,13.200,103.400
27807,531.400,98.800,14.100,392.700
27808,924.300,316.700,145.000,107.100
27809,553.900,323.400,14.200,102.100
27810,1035.300,169.400,13.100,105.600
27811,780.100,288.100,191.900,276.900
27812,491.800,115.500,13.200,98.100
27813,933.100,116.400,13.100,102.700
27814,437.200,98.200,12.000,96.200
27815,539.000,128.600,12.500,164.300
27816,1299.300,188.000,13.400,100.900
27817,1066.300,114.600,13.600,102.400
27818,1178.700,120.200,11.900,144.900
27819,686.300,111.500,12.700,187.800
27820,377.300,187.800,11.700,98.500
27821,604.000,98.100,10.800,215.600
27822,917.100,108.900,138.400,128.600
27823,692.800,478.100,177.100,265.200
27824,794.900,271.400,148.900,109.400
27825,919.000,323.400,12.800,218.600
27826,668.300,249.600,12.500,327.800
27827,926.600,127.900,13.500,170.700
27828,494.900,134.200,12.800,105.800
27829,419.700,108.100,12.400,93.200
27830,545.800,192.900,74.600,99.000
27831,499.500,108.300,11.100,86.500
27832,694.200,193.600,12.200,62.000
27833,1974.700,301.300,712.900,297.200
27834,2924.600,498.000,36.300,253.500
27835,2342.000,441.100,31.300,262.800
27836,1653.900,350.700,23.400,214.400
27837,1044.200,515.700,15.900,121.100
27838,626.900,136.000,13.100,360.400
27839,671.900,365.200,97.400,110.400
27840,615.000,453.800,192.800,256.000
27841,978.000,140.900,142.800,159.500
27842,959.500,118.700,13.300,99.800
27843,518.100,170.200,12.700,104.000
27844,1534.900,135.300,13.200,173.800
27845,578.400,315.000,41.700,282.000
27846,663.400,274.800,27.600,231.200
27847,655.000,159.800,14.700,120.500
27848,1256.800,138.700,14.200,108.400
27849,1303.200,143.700,13.600,100.900
27850,452.100,111.900,12.500,98.700
27851,1125.800,137.000,13.500,231.700
27852,472.900,117.200,13.300,180.200
27853,1621.900,343.100,116.800,124.300
27854,1354.800,123.000,13.600,105.400
27855,1566.900,170.600,142.500,131.700
27856,1774.800,119.800,13.200,101.800
27857,924.500,104.000,12.300,158.000
27858,767.400,437.900,76.600,117.400
27859,1364.700,119.700,13.000,315.700
27860,1007.600,399.500,103.700,137.500
27861,954.400,199.000,176.300,264.100
27862,570.200,132.400,13.800,412.500
27863,504.800,116.100,12.400,94.700
27864,1186.400,224.600,135.200,117.500
27865,418.700,164.700,263.000,266.900
27866,663.900,98.800,13.300,112.500
27867,1423.100,234.800,135.900,116.800
27868,631.200,209.700,49.900,108.700
27869,349.400,94.200,11.600,90.700
27870,984.700,159.900,12.700,119.700
27871,339.500,126.500,170.100,563.300
27872,820.700,117.400,15.100,271.500
27873,684.400,231.300,130.500,109.900
27874,942.100,278.100,139.900,330.700
27875,1066.500,122.800,12.800,403.300
27876,761.700,115.400,12.600,103.300
27877,1064.000,349.800,86.300,114.400
27878,394.500,118.100,16.300,123.600
27879,937.400,112.400,12.200,309.000
27880,440.500,101.700,12.300,96.600
27881,361.400,168.900,149.200,111.600
27882,726.700,96.500,12.700,473.900
27883,374.500,97.400,13.300,95.700
27884,722.300,195.300,188.000,287.300
27885,903.500,238.300,25.500,321.800
27886,666.000,113.300,14.200,102.400
27887,647.500,573.300,29.000,271.900
27888,1234.100,117.700,13.200,118.700
27889,950.600,114.800,12.400,103.300
27890,437.200,101.800,11.800,96.200
27891,432.700,101.400,12.300,104.800
27892,892.600,292.000,132.200,117.600
27893,547.600,131.300,16.400,141.300
27894,508.800,120.700,13.200,194.100
27895,1841.800,121.300,13.200,100.000
27896,861.100,122.300,14.100,139.300
27897,393.700,100.500,246.200,399.500
27898,612.200,109.900,12.800,92.200
27899,1092.300,181.700,12.700,134.100
27900,390.600,104.100,62.500,74.400
27901,680.800,119.500,128.400,176.900
27902,538.700,162.400,12.300,91.500
27903,372.000,102.500,10.700,88.400
27904,1242.100,234.900,27.900,257.200
27905,721.800,330.800,33.300,224.500
27906,1447.900,380.100,27.000,223.900
27907,712.800,130.600,13.700,105.400
27908,1128.300,135.800,13.700,107.000
27909,471.700,111.700,12.800,97.800
27910,427.400,139.400,204.500,292.400
27911,1064.800,320.500,198.100,246.600
27912,1525.200,124.800,14.400,98.400
27913,854.500,101.800,12.200,92.900
27914,1384.600,287.100,11.300,225.300
27915,516.600,132.600,13.100,105.400
27916,530.400,109.700,12.500,181.100
27917,623.400,110.000,12.100,93.400
27918,713.900,270.400,70.700,268.900
27919,390.700,106.800,13.900,144.200
27920,593.400,601.000,42.400,274.400
27921,698.100,121.300,14.900,280.900
27922,452.700,111.300,12.900,91.700
27923,567.700,121.400,13.200,143.000
27924,682.300,223.600,16.200,128.900
27925,1151.800,329.900,139.500,107.000
27926,570.400,239.900,99.900,111.600
27927,766.000,110.100,13.600,83.700
27928,844.400,232.000,129.300,108.100
27929,805.700,342.800,12.700,155.600
27930,1319.500,133.900,14.000,157.900
27931,513.300,223.400,12.800,108.400
27932,769.300,125.900,13.200,154.000
27933,1404.900,120.300,12.900,96.000
27934,358.600,93.400,11.200,90.200
27935,325.900,93.500,11.100,90.500
27936,898.000,97.200,10.900,85.200
27937,519.100,449.700,34.500,253.200
27938,1155.500,138.600,13.700,104.700
27939,803.800,116.000,12.700,123.600
27940,757.500,179.100,14.500,118.000
27941,429.300,103.300,15.000,97.200
27942,524.400,132.500,12.700,152.500
27943,1661.800,119.700,12.200,70.600
27944,1600.500,125.700,12.700,148.300
27945,957.900,105.000,12.200,89.100
27946,1069.800,120.800,11.300,92.500
27947,509.300,98.300,12.300,354.200
27948,1569.200,723.500,18.100,142.300
27949,936.300,251.400,51.100,115.300
27950,919.600,122.900,24.100,115.700
27951,737.500,128.200,13.100,97.100
27952,520.500,101.000,11.700,97.000
27953,973.700,117.600,11.800,92.200
27954,387.500,106.400,11.900,381.200
27955,741.100,128.700,13.700,153.700
27956,897.400,277.700,88.300,98.800
27957,1053.600,336.000,32.900,244.800
27958,436.900,364.000,13.500,102.400
27959,822.500,153.000,153.000,236.100
27960,636.100,226.000,12.500,103.400
27961,2003.300,270.700,175.300,267.900
27962,509.200,130.300,14.200,167.200
27963,376.100,114.300,12.200,88.700
27964,477.600,108.900,11.200,193.200
27965,1099.000,134.800,13.600,105.300
27966,1437.000,125.700,13.400,98.100
27967,520.700,101.900,11.900,97.200
27968,414.900,101.400,11.500,91.300
27969,1117.400,283.400,89.300,171.500
27970,385.700,239.000,137.900,322.100
27971,1122.800,119.900,15.900,104.600
27972,541.300,128.300,12.700,123.500
27973,950.000,176.500,12.700,93.300
27974,1032.900,116.600,13.400,166.700
27975,645.900,112.600,13.800,82.000
27976,402.000,115.200,12.300,112.100
27977,659.300,392.800,155.800,115.100
27978,602.200,273.300,191.600,194.600
27979,581.900,220.500,121.000,293.400
27980,804.500,144.100,14.000,102.300
27981,607.600,113.900,12.500,146.700
27982,394.800,426.200,29.800,307.700
27983,912.200,255.200,81.800,104.800
27984,1092.100,123.100,13.100,140.300
27985,527.400,103.700,12.600,97.200
27986,328.900,101.400,10.700,83.100
27987,772.300,315.200,34.100,275.800
27988,795.400,98.000,15.000,303.700
27989,932.100,169.600,14.700,106.500
27990,376.000,122.900,12.400,240.300
27991,1212.200,138.300,15.400,131.500
27992,936.000,127.600,143.300,83.900
27993,460.300,98.800,12.700,103.400
27994,956.100,130.100,12.700,341.500
27995,463.000,115.400,13.600,431.200
27996,474.200,164.700,13.200,103.800
27997,464.800,367.200,33.400,279.900
27998,413.600,335.200,34.800,268.100
27999,586.300,127.400,13.800,100.500
28000,1913.800,133.500,71.300,236.900
28001,907.200,478.600,14.900,91.700
28002,560.100,168.300,14.700,137.100
28003,1516.800,247.900,13.700,106.500
28004,1486.200,281.100,233.900,390.000
28005,1115.700,254.400,32.900,753.500
28006,879.300,162.700,14.700,114.000
28007,1075.200,287.100,213.900,149.300
28008,589.500,138.400,14.100,98.100
28009,1184.900,251.400,20.700,127.800
28010,647.400,167.700,16.900,127.800
28011,855.700,425.100,31.600,393.600
28012,1690.400,213.400,19.500,150.500
28013,1393.200,340.100,29.200,245.800
28014,1274.900,332.500,29.200,249.800
28015,535.100,121.300,14.600,352.400
28016,1354.100,308.900,616.600,364.500
28017,886.400,209.100,133.100,354.100
28018,2396.400,392.800,32.600,246.900
28019,2097.000,634.600,30.200,224.800
28020,821.800,236.800,20.900,150.400
28021,1500.200,220.000,265.900,281.800
28022,1911.100,390.000,30.700,269.000
28023,1318.700,150.500,13.700,452.500
28024,603.500,114.200,13.300,131.400
28025,512.200,290.900,31.300,251.200
28026,2189.400,550.700,31.800,238.900
28027,1323.800,466.700,192.200,357.700
28028,553.800,340.700,30.600,300.200
28029,1564.600,261.900,27.600,233.000
28030,905.000,186.200,236.300,247.400
28031,921.800,131.100,13.200,383.300
28032,1625.300,230.600,25.800,207.900
28033,1017.100,288.700,229.700,270.300
28034,503.700,131.200,14.900,155.200
28035,1002.000,191.300,19.000,195.700
28036,601.300,153.900,95.000,135.300
28037,1515.200,240.500,28.400,327.800
28038,1529.300,271.200,29.800,368.000
28039,811.500,385.900,98.100,248.500
28040,885.000,276.900,28.600,254.000
28041,1312.300,270.900,28.600,220.000
28042,677.600,337.700,28.700,233.800
28043,701.000,178.200,17.800,136.600
28044,1052.700,166.500,18.700,137.300
28045,1395.000,258.200,28.800,220.200
28046,1427.900,251.000,21.200,135.400
28047,1462.800,165.400,16.300,154.200
28048,941.100,217.800,140.600,293.900
28049,1043.800,197.100,126.100,287.800
28050,804.900,247.800,26.300,203.100
28051,929.900,248.300,11.700,244.000
28052,1381.900,442.900,25.500,198.100
28053,940.400,248.800,28.400,211.100
28054,1048.000,216.000,26.100,206.100
28055,1204.400,331.000,23.100,157.500
28056,862.700,267.000,103.700,211.900
28057,1660.300,302.800,26.100,301.300
28058,1331.700,290.700,25.700,205.100
28059,854.400,240.100,125.000,242.500
28060,1452.100,343.700,27.400,252.300
28061,960.200,168.800,19.400,149.500
28062,743.200,293.800,134.700,239.400
28063,1690.700,225.700,135.800,361.200
28064,645.300,172.200,128.700,259.100
28065,1140.300,258.900,17.800,125.600
28066,1205.900,343.600,28.400,262.900
28067,1116.800,239.600,19.500,166.200
28068,1464.600,256.200,29.600,340.000
28069,872.900,266.500,28.300,213.900
28070,963.100,234.500,27.400,212.100
28071,1002.400,212.400,28.500,213.100
28072,1059.200,323.900,26.600,215.000
28073,926.700,523.100,17.800,168.100
28074,827.100,140.300,92.600,248.300
28075,1560.100,220.400,19.900,159.900
28076,857.100,280.500,77.000,158.200
28077,681.900,248.400,19.900,168.100
28078,553.500,286.300,29.000,226.900
28079,445.700,222.100,116.900,254.100
28080,513.000,114.700,111.600,442.400
28081,710.400,115.200,13.600,136.400
28082,786.200,283.200,28.900,225.600
28083,660.200,284.000,31.600,270.900
28084,955.600,369.900,165.000,273.100
28085,1709.600,271.000,27.500,220.800
28086,1440.200,204.700,18.800,129.000
28087,1130.700,337.800,85.500,217.300
28088,1099.100,411.400,33.400,219.600
28089,936.600,158.500,14.400,123.900
28090,857.800,236.900,27.300,308.300
28091,1017.600,286.900,29.500,327.800
28092,625.800,260.200,19.700,195.100
28093,1240.100,302.000,30.000,240.500
28094,1655.600,294.400,30.600,335.100
28095,1464.100,369.000,31.100,249.500
28096,972.500,228.500,26.700,230.700
28097,776.000,158.900,14.300,125.000
28098,1405.700,243.300,70.700,148.300
28099,570.000,282.900,46.200,150.000
28100,531.500,154.300,19.200,381.300
28101,1075.400,268.900,28.300,222.300
28102,813.500,211.900,16.100,114.400
28103,1170.600,115.300,11.900,263.000
28104,1195.200,265.000,99.600,236.000
28105,1078.800,374.300,101.000,262.800
28106,1014.200,268.700,28.200,236.100
28107,940.500,148.700,16.200,113.700
28108,1126.500,267.100,137.600,229.000
28109,1229.700,348.300,30.600,280.900
28110,895.900,267.100,143.300,237.500
28111,1086.600,286.600,29.000,226.100
28112,1218.500,250.900,26.300,213.000
28113,1318.900,349.000,108.200,217.100
28114,1303.700,260.400,98.100,223.800
28115,1029.000,143.200,14.300,107.700
28116,939.000,295.500,28.300,210.000
28117,1358.700,187.300,118.900,267.100
28118,1063.600,231.200,24.800,195.700
28119,1490.700,282.900,26.600,286.500
28120,943.700,317.500,28.100,278.600
28121,653.600,130.400,15.200,322.700
28122,1255.400,250.800,90.400,209.200
28123,1032.500,241.700,27.700,211.900
28124,990.000,299.800,27.200,226.300
28125,898.900,257.200,26.300,226.200
28126,1830.000,255.100,92.400,149.700
28127,587.100,153.200,14.500,111.700
28128,1048.300,409.900,32.900,236.700
28129,912.900,288.500,101.800,295.800
28130,563.300,138.100,14.600,107.000
28131,537.200,152.400,206.100,297.400
28132,1026.600,125.700,13.600,96.600
28133,1340.300,324.900,28.100,206.300
28134,1119.900,256.300,28.800,217.100
28135,1056.800,350.600,35.000,231.000
28136,1085.200,229.300,27.000,210.100
28137,1102.700,196.400,19.500,154.500
28138,484.300,218.000,110.100,252.700
28139,565.800,132.900,15.100,101.200
28140,1242.000,252.100,28.600,399.600
28141,995.600,184.400,134.400,270.500
28142,928.200,183.600,21.200,166.300
28143,1140.500,191.900,140.300,241.100
28144,510.000,304.700,92.900,246.400
28145,396.200,146.300,119.300,245.000
28146,1248.800,264.600,26.900,208.700
28147,418.300,288.500,87.700,222.800
28148,969.400,245.400,80.700,225.800
28149,380.700,104.400,13.500,99.400
28150,499.000,329.300,121.200,237.800
28151,1238.400,161.500,14.800,113.700
28152,509.300,124.300,12.800,95.000
28153,1052.100,140.800,95.700,305.700
28154,1105.300,268.500,91.900,224.000
28155,1040.200,239.500,35.800,218.200
28156,1157.000,225.700,91.100,252.300
28157,1017.700,185.700,62.100,120.600
28158,506.000,171.700,12.200,97.900
28159,1035.100,257.000,28.500,208.600
28160,1024.600,351.700,29.300,234.800
28161,1339.100,334.300,23.400,183.200
28162,743.800,298.800,105.000,243.900
28163,825.200,147.000,13.800,112.300
28164,447.400,438.900,88.900,220.200
28165,761.500,258.500,14.500,118.300
28166,612.500,116.900,14.600,82.100
28167,1141.100,159.300,14.200,119.300
28168,512.100,164.400,119.200,272.000
28169,969.100,158.500,19.000,148.300
28170,765.700,284.100,105.300,241.500
28171,1037.200,200.800,210.700,362.400
28172,1089.300,147.500,13.700,135.200
28173,796.700,163.800,20.200,379.600
28174,1098.900,157.200,57.300,121.600
28175,769.800,130.700,13.700,112.400
28176,577.100,170.200,17.600,105.400
28177,534.700,126.400,17.100,765.800
28178,1222.500,247.900,26.800,217.000
28179,1252.700,312.100,41.800,251.600
28180,432.400,222.600,19.700,189.800
28181,1127.900,502.100,31.900,236.400
28182,795.700,173.600,19.600,150.200
28183,925.500,195.400,14.500,115.300
28184,1246.600,317.900,29.700,219.700
28185,1146.700,188.100,64.100,137.900
28186,574.000,243.400,17.900,137.000
28187,1170.900,273.700,26.900,330.400
28188,811.400,184.100,19.300,124.600
28189,1335.000,264.900,30.600,232.200
28190,1491.600,239.900,25.800,322.600
28191,930.500,351.200,89.300,287.600
28192,999.800,142.800,132.300,280.200
28193,423.000,113.800,14.000,103.400
28194,941.700,328.500,33.600,268.400
28195,894.400,360.000,84.700,250.600
28196,844.500,138.300,104.000,212.900
28197,957.800,115.500,13.100,105.200
28198,482.800,102.000,13.000,376.100
28199,1007.400,400.200,16.200,104.500
28200,528.500,121.400,14.000,108.200
28201,937.200,362.600,214.500,277.100
28202,452.000,136.900,14.800,149.900
28203,1242.400,226.900,13.500,111.300
28204,917.500,499.600,51.600,223.200
28205,1050.100,330.100,32.700,264.000
28206,757.800,180.000,127.100,269.600
28207,621.600,100.800,13.600,261.900
28208,1077.000,136.800,13.500,107.200
28209,586.600,298.700,26.500,235.200
28210,1156.200,128.600,14.600,115.000
28211,1038.900,129.600,14.200,104.000
28212,611.200,128.600,15.900,350.300
28213,418.700,392.000,187.400,247.400
28214,599.300,375.300,26.000,215.900
28215,875.000,258.900,235.400,219.900
28216,583.800,207.900,125.700,108.900
28217,1100.800,284.300,15.400,127.800
28218,1027.300,122.100,13.300,98.800
28219,1135.300,135.800,13.300,103.800
28220,983.400,135.100,12.700,185.200
28221,968.100,224.600,86.700,111.300
28222,380.900,108.300,174.200,236.600
28223,469.200,141.500,12.300,132.800
28224,756.200,107.000,13.200,246.200
28225,883.100,100.400,11.100,91.200
28226,1045.900,234.700,217.200,125.900
28227,652.000,182.300,11.900,106.300
28228,1018.900,320.500,26.800,222.400
28229,1380.100,138.900,13.700,133.700
28230,457.500,255.000,24.500,113.200
28231,1349.700,435.900,15.200,117.000
28232,1227.400,125.700,13.500,103.600
28233,770.300,209.300,157.500,103.200
28234,372.800,266.300,137.400,115.700
28235,1171.800,172.800,12.400,107.300
28236,660.700,108.100,13.200,96.100
28237,516.900,140.800,13.400,106.300
28238,393.700,159.300,138.400,351.200
28239,371.400,127.800,12.200,119.700
28240,620.100,109.900,84.600,102.000
28241,1289.600,134.500,388.700,274.800
28242,761.800,253.400,16.900,127.700
28243,874.000,358.800,34.000,431.000
28244,492.200,148.600,13.000,142.400
28245,1030.400,239.400,26.500,211.900
28246,1117.300,307.200,32.800,232.300
28247,810.600,143.300,13.100,147.200
28248,1085.000,137.800,11.800,99.500
28249,438.300,107.400,12.500,90.400
28250,572.400,229.800,150.600,100.000
28251,724.500,100.200,11.500,87.000
28252,862.500,116.500,133.000,283.600
28253,671.600,426.400,19.600,160.900
28254,1009.500,307.600,35.000,260.600
28255,1028.500,124.000,13.600,360.600
28256,472.600,102.000,12.700,246.400
28257,924.300,484.500,29.900,411.900
28258,927.700,189.900,326.900,216.400
28259,402.500,258.200,251.300,276.200
28260,1774.800,221.700,25.300,207.900
28261,655.900,217.100,12.800,106.000
28262,924.500,163.200,13.400,102.500
28263,650.800,112.400,12.900,151.100
28264,505.100,120.000,13.300,85.600
28265,822.800,240.800,24.900,211.600
28266,386.500,275.000,36.000,309.700
28267,1036.100,356.500,133.200,120.400
28268,739.800,133.100,12.200,72.200
28269,1211.300,238.000,103.600,126.400
28270,1271.000,224.900,179.400,255.500
28271,592.700,98.100,14.100,78.300
28272,1141.800,230.800,12.500,106.300
28273,507.500,137.300,13.200,102.900
28274,438.900,103.700,12.200,98.600
28275,1379.800,121.700,13.500,103.100
28276,367.600,202.800,13.300,313.100
28277,983.900,253.800,27.000,229.900
28278,1078.100,329.600,14.100,105.800
28279,893.500,120.800,13.300,164.400
28280,717.100,123.500,11.400,95.900
28281,451.500,98.700,11.700,204.700
28282,774.600,328.200,232.600,292.100
28283,379.800,101.300,12.700,87.100
28284,437.700,179.200,12.200,99.600
28285,548.200,116.100,11.900,189.800
28286,449.000,188.300,125.900,294.900
28287,1138.600,246.600,25.500,218.900
28288,779.100,152.100,13.800,114.800
28289,528.700,105.900,12.200,182.200
28290,886.300,118.000,13.200,151.500
28291,520.600,113.900,12.800,130.500
28292,587.800,100.600,13.900,87.400
28293,937.100,127.900,12.500,101.400
28294,686.600,106.400,12.500,94.200
28295,1237.700,153.100,11.600,107.900
28296,1275.800,372.000,37.600,321.200
28297,412.600,113.500,13.800,322.000
28298,498.100,134.900,13.400,101.300
28299,609.000,106.700,12.200,95.600
28300,430.600,98.800,12.100,94.700
28301,501.700,245.300,25.300,206.300
28302,921.400,417.600,157.800,300.700
28303,526.800,126.700,12.600,102.900
28304,1180.600,124.500,13.100,154.200
28305,985.500,112.000,12.200,93.600
28306,883.800,107.000,12.300,94.700
28307,721.000,302.700,151.900,121.300
28308,478.900,149.300,13.300,96.600
28309,340.200,90.600,11.500,88.100
28310,358.300,80.600,12.400,537.700
28311,547.800,120.200,121.800,364.300
28312,598.400,112.600,12.700,203.300
28313,627.000,384.200,172.300,287.100
28314,1278.900,394.800,32.300,247.800
28315,1164.300,115.900,13.300,179.300
28316,1124.900,321.600,82.600,232.600
28317,626.600,129.600,13.000,101.500
28318,416.400,155.900,11.600,70.000
28319,1201.800,252.200,25.700,224.300
28320,889.600,107.200,13.100,99.400
28321,458.300,108.200,190.200,69.600
28322,1037.800,217.400,260.000,250.600
28323,1292.900,103.000,12.700,104.500
28324,1349.500,263.900,98.600,191.300
28325,1098.100,338.000,143.300,105.300
28326,836.800,308.000,125.200,114.100
28327,896.600,307.800,141.900,105.500
28328,1003.200,103.500,11.700,439.000
28329,615.800,134.900,13.200,229.800
28330,741.300,129.700,12.900,109.900
28331,1309.800,109.900,12.100,103.400
28332,382.500,221.800,153.500,95.600
28333,699.600,95.500,11.700,92.900
28334,455.400,275.400,26.600,750.600
28335,542.400,186.100,13.900,102.800
28336,767.900,135.600,13.800,98.500
28337,1313.500,120.400,12.900,101.500
28338,632.700,104.500,11.600,93.000
28339,396.700,95.900,11.300,86.100
28340,1425.300,118.500,12.200,95.800
28341,1172.100,304.700,75.900,113.300
28342,782.900,110.300,12.300,70.100
28343,436.400,95.800,18.000,423.900
28344,856.700,119.500,12.900,99.000
28345,499.700,110.500,11.800,77.900
28346,435.100,352.700,27.900,236.000
28347,1265.800,127.400,12.900,105.800
28348,929.500,261.200,75.800,107.000
28349,943.800,415.700,16.600,178.800
28350,624.400,383.100,27.300,315.300
28351,551.500,374.400,33.100,356.400
28352,1207.300,347.200,145.300,256.600
28353,944.400,122.100,14.700,78.800
28354,806.000,118.200,94.100,113.100
28355,1719.900,116.900,13.100,96.600
28356,528.900,319.500,117.400,137.600
28357,433.500,213.800,84.300,106.300
28358,405.100,102.600,11.700,98.000
28359,846.100,102.300,12.200,94.900
28360,443.900,84.300,11.300,96.200
28361,1078.300,104.700,11.200,266.500
28362,1009.400,433.000,26.600,219.000
28363,1048.300,144.800,14.700,104.500
28364,1650.700,386.800,26.700,224.400
28365,2102.700,168.200,16.100,146.700
28366,1379.300,232.800,26.100,243.300
28367,2006.200,145.500,14.500,114.400
28368,455.800,261.300,175.900,253.600
28369,820.700,247.300,24.500,345.400
28370,1418.500,139.700,13.100,233.100
28371,447.100,118.100,13.700,143.800
28372,479.000,152.300,12.900,183.300
28373,486.000,375.700,33.200,238.600
28374,847.400,118.500,14.500,174.300
28375,1262.900,107.000,12.000,109.700
28376,953.000,113.900,11.600,97.400
28377,534.400,108.400,12.000,140.000
28378,386.300,100.000,11.400,95.900
28379,550.300,154.500,13.300,110.600
28380,1512.100,133.900,13.100,104.600
28381,793.700,118.700,13.400,103.200
28382,432.400,90.100,12.100,151.600
28383,515.800,137.400,13.400,403.600
28384,519.200,114.100,47.400,97.000
28385,1178.600,108.500,12.400,127.500
28386,1287.400,387.300,15.200,132.200
28387,931.400,259.500,126.700,236.000
28388,586.300,265.900,82.800,107.400
28389,540.700,244.700,13.200,100.100
28390,513.100,177.300,12.300,125.300
28391,1663.800,417.300,17.200,124.500
28392,443.500,337.300,181.000,246.100
28393,1344.600,119.200,13.000,140.900
28394,1185.200,109.800,13.100,85.000
28395,623.600,129.400,13.800,140.400
28396,637.200,299.300,145.300,115.200
28397,1497.400,319.300,140.100,101.100
28398,769.300,412.400,27.000,228.500
28399,534.000,151.900,14.200,100.800
28400,969.900,134.100,14.200,103.800
28401,1017.600,325.200,143.800,109.500
28402,1337.000,374.700,17.000,135.700
28403,1015.100,127.800,13.700,99.400
28404,402.300,154.200,11.600,302.600
28405,1063.800,113.200,12.800,97.400
28406,1387.900,361.900,88.600,109.500
28407,748.800,110.800,12.600,95.700
28408,499.500,395.400,33.500,388.600
28409,418.700,300.100,149.900,123.100
28410,392.900,597.200,243.400,273.200
28411,544.100,131.500,57.500,108.900
28412,493.400,300.500,80.600,110.700
28413,1077.900,120.500,13.400,100.000
28414,1367.600,150.700,12.900,102.600
28415,975.800,274.500,88.300,99.300
28416,779.700,117.100,13.900,200.600
28417,1561.800,328.300,30.400,237.700
28418,941.300,242.500,80.000,109.800
28419,1528.300,298.000,81.700,109.800
28420,981.800,417.500,21.100,234.000
28421,593.000,163.000,12.400,102.800
28422,460.400,104.900,11.900,127.800
28423,513.600,117.200,12.900,94.100
28424,374.500,113.600,14.100,407.400
28425,405.500,357.600,142.000,101.300
28426,581.200,113.300,12.900,96.800
28427,816.600,131.700,12.800,135.500
28428,377.600,127.600,12.400,81.800
28429,571.200,99.500,13.500,188.200
28430,1279.900,140.000,13.100,173.200
28431,390.800,108.200,11.600,95.100
28432,835.900,110.100,12.300,88.200
28433,462.000,102.700,11.100,184.800
28434,375.700,114.000,12.900,118.900
28435,1390.300,208.000,167.200,265.400
28436,1037.100,377.100,71.700,119.700
28437,643.300,112.300,12.600,84.700
28438,741.200,99.500,13.500,91.000
28439,447.700,213.400,14.200,106.300
28440,1016.300,122.700,13.800,101.500
28441,886.700,114.800,13.500,95.200
28442,605.700,130.800,119.200,274.000
28443,915.800,312.700,14.400,111.200
28444,844.300,117.200,12.400,96.000
28445,697.800,297.800,157.700,329.400
28446,814.100,304.400,68.300,108.500
28447,1524.700,132.100,12.500,101.000
28448,458.600,130.600,13.000,116.400
28449,873.900,231.900,93.200,104.400
28450,543.900,208.300,150.900,285.100
28451,879.900,124.500,13.600,106.800
28452,427.700,110.200,12.300,104.400
28453,375.800,167.600,83.000,96.300
28454,950.000,387.200,26.900,230.200
28455,488.800,162.600,11.900,97.400
28456,1557.400,205.900,73.400,102.900
28457,1092.000,112.500,16.700,526.100
28458,564.200,156.500,102.300,119.200
28459,522.800,144.000,13.500,104.900
28460,583.300,131.500,13.100,377.400
28461,413.200,212.600,157.600,317.400
28462,1099.300,127.800,13.400,102.700
28463,1055.400,131.900,12.700,157.900
28464,1119.100,140.600,13.200,190.400
28465,729.100,105.500,12.200,330.500
28466,391.500,146.500,52.100,102.300
28467,573.700,277.400,17.500,157.400
28468,420.900,96.000,13.700,93.500
28469,444.100,103.100,14.300,75.300
28470,518.500,121.800,14.800,101.700
28471,606.000,131.800,13.000,104.300
28472,570.100,118.400,12.300,153.300
28473,421.900,424.200,26.600,205.600
28474,984.500,142.600,13.200,108.300
28475,1320.700,423.200,29.300,337.200
28476,1098.300,251.100,26.800,208.000
28477,449.600,113.600,13.800,126.000
28478,1273.400,213.500,39.800,222.000
28479,683.600,225.200,16.900,191.500
28480,614.200,117.900,14.300,451.200
28481,393.400,111.800,14.300,103.700
28482,1147.000,94.100,12.300,110.800
28483,1021.800,342.200,27.100,212.100
28484,526.100,351.900,257.300,337.400
28485,412.700,114.500,13.100,96.100
28486,502.900,123.600,12.000,105.900
28487,1231.400,112.300,12.900,107.500
28488,685.700,110.200,12.000,94.900
28489,947.900,590.400,110.800,250.800
28490,713.700,157.700,14.700,302.900
28491,805.500,487.800,78.800,106.900
28492,1263.000,243.200,25.600,205.800
28493,827.600,280.200,116.300,104.000
28494,391.800,95.300,12.600,98.500
28495,526.700,265.300,92.400,102.100
28496,933.000,230.800,13.500,101.900
28497,1158.100,137.600,12.700,197.500
28498,432.800,353.200,13.600,113.200
28499,469.800,117.800,12.200,177.600
28500,1393.800,265.000,26.400,248.200
28501,954.300,103.200,13.000,103.800
28502,1564.600,240.100,24.800,388.100
28503,727.200,103.400,13.000,151.200
28504,1326.200,397.300,33.300,245.300
28505,719.900,292.900,85.000,102.700
28506,696.900,112.400,12.400,126.900
28507,562.000,113.300,12.600,93.700
28508,1397.900,120.200,13.300,335.000
28509,455.000,266.200,36.600,330.800
28510,526.000,197.600,14.100,104.300
28511,694.900,114.900,13.400,175.500
28512,1051.100,174.600,11.500,86.900
28513,887.300,160.800,13.500,103.700
28514,533.300,115.200,197.800,287.600
28515,537.500,124.100,13.400,97.100
28516,1001.600,311.400,130.200,116.500
28517,1041.300,164.400,17.300,104.000
28518,605.500,99.700,12.300,97.200
28519,422.600,286.600,64.200,112.500
28520,651.100,154.500,112.900,228.600
28521,1045.100,322.300,137.500,105.400
28522,842.100,149.300,12.200,122.100
28523,511.600,173.900,11.800,111.100
28524,504.400,282.200,87.900,99.700
28525,545.300,141.800,105.300,110.200
28526,641.100,112.200,12.600,90.800
